tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
14,2,124,125,831.4676484947897,179.28571428571428,179.2551396154818,181.0,3.2957114991628567
14,2,124,311,267.15953595078486,71.6,71.57337752244214,70.0,2.1908902300206643
14,2,125,124,831.4676484947897,205.07142857142858,205.03760791803387,207.0,3.7076754365582136
14,2,125,126,276.1473553625691,61.55555555555556,61.550002357599055,62.0,0.8251599171608428
14,2,126,125,276.1473553625691,71.35714285714286,71.34635109146924,72.0,1.2358918121860714
14,2,126,127,613.644711597753,143.5,143.47070571584476,145.0,2.8837475617675
14,2,127,126,613.644711597753,133.71428571428572,133.6912238227434,135.0,2.4717836243721427
14,2,127,128,454.1732230951507,106.14285714285714,106.1299813130681,107.0,1.6478557495814283
14,2,128,127,454.1732230951507,113.92857142857143,113.90978217668554,115.0,2.0598196869767857
14,2,128,175,529.8332808661219,120.92857142857143,120.91088744684086,122.0,2.0598196869767857
14,2,163,297,304.1834737202768,105.0,104.99999999999997,105.0,0.0
14,2,163,303,334.22928099808007,112.6,112.58302755296839,111.0,2.1908902300206643
14,2,175,128,529.8332808661219,125.71428571428571,125.68972866000512,127.0,2.4717836243721427
14,2,175,177,623.9608356933875,144.71428571428572,144.69300532657343,146.0,2.4717836243721427
14,2,177,175,623.9608356933875,129.71428571428572,129.69049971739867,131.0,2.4717836243721427
14,2,197,222,737.0041922028769,137.9,136.2912049855137,136.5,22.17831774003109
14,2,197,231,456.8813329708184,73.6,73.574096019299,72.0,2.065591117977289
14,2,222,197,737.0041922028769,157.0,156.99999999999994,157.0,0.0
14,2,222,264,448.2718064832196,78.8,78.04710950142443,78.0,11.477514248883917
14,2,224,288,414.14875101769593,97.14285714285714,97.12876915137204,98.0,1.6478557495814283
14,2,224,298,380.1963841142618,72.35714285714286,72.34650266328671,73.0,1.2358918121860714
14,2,231,197,456.8813329708184,101.5,100.81609762919167,102.0,12.393994961718805
14,2,231,247,380.4176311997449,136.2,136.1440386617863,133.0,4.131182235954578
14,2,236,247,501.7348466615666,119.0,118.97492763523697,117.0,2.7386127875258306
14,2,236,254,462.5769845208191,116.0,115.97428277147297,114.0,2.7386127875258306
14,2,236,303,256.9906756584788,180.0,180.0,180.0,0.0
14,2,247,231,380.4176311997449,82.1,82.01581868014675,83.0,3.900142447541001
