tram_id,direction_id,route,interpolated_route,direction
12,0,245;275;250;295;190;294;224;298;105;106;124;311;254;236;247;231;197;222;264;209,"45.797137,15.938396;45.7972725,15.939799749999999;45.797408000000004,15.9412035;45.7975435,15.94260725;45.797679,15.944011;45.797935,15.945418;45.798191,15.946825;45.798447,15.948232;45.798716,15.9494454;45.798985,15.950658800000001;45.799254,15.9518722;45.799523,15.953085600000001;45.799792,15.954299;45.8001936,15.955355;45.8005952,15.956411000000001;45.8009968,15.957467;45.8013984,15.958523;45.8018,15.959579;45.80217425,15.960746;45.8025485,15.961913;45.80292275,15.96308;45.803297,15.964247;45.803914,15.9650955;45.804531,15.965944;45.805148,15.9667925;45.805765,15.967641;45.80687533333333,15.968007666666667;45.80798566666667,15.968374333333333;45.809096,15.968741;45.81002049999999,15.96895525;45.810945,15.9691695;45.8118695,15.969383749999999;45.812794,15.969598;45.81283883333333,15.970881333333333;45.812883666666664,15.972164666666666;45.8129285,15.973448;45.81297333333333,15.974731333333333;45.813018166666666,15.976014666666666;45.813063,15.977298;45.8130612,15.978524799999999;45.8130594,15.9797516;45.8130576,15.9809784;45.8130558,15.982205200000001;45.813054,15.983432;45.81330166666667,15.984524333333333;45.813549333333334,15.985616666666667;45.813797,15.986709;45.8137885,15.987938999999999;45.81378,15.989169;45.8137715,15.990399;45.813763,15.991629;45.81403625,15.99306825;45.8143095,15.994507500000001;45.81458275,15.99594675;45.814856,15.997386;45.815172,15.9985984;45.815488,15.9998108;45.815804,16.0010232;45.816120000000005,16.0022356;45.816436,16.003448;45.816711250000004,16.0046095;45.8169865,16.005771;45.81726175,16.006932499999998;45.817537,16.008094;45.8177372,16.0092372;45.8179374,16.0103804;45.8181376,16.0115236;45.818337799999995,16.012666799999998;45.818538,16.01381;45.81887357142857,16.01508;45.81920914285714,16.01635;45.81954471428571,16.01762;45.819880285714284,16.01889;45.820215857142855,16.02016;45.82055142857143,16.02143;45.820887,16.0227;45.82120625,16.02407125;45.8215255,16.0254425;45.82184475,16.026813750000002;45.822164,16.028185;45.822392,16.02945788888889;45.82262,16.030730777777777;45.822848,16.032003666666668;45.823076,16.033276555555556;45.823304,16.034549444444444;45.823532,16.035822333333332;45.82376,16.037095222222224;45.823988,16.03836811111111;45.824216,16.039641",0.26134302262955117
12,1,209;264;222;197;231;247;236;254;311;124;106;105;298;224;294;190;295;250;275;245,"45.824216,16.039641;45.823988,16.03836811111111;45.82376,16.037095222222224;45.823532,16.035822333333332;45.823304,16.034549444444444;45.823076,16.033276555555556;45.822848,16.032003666666668;45.82262,16.030730777777777;45.822392,16.02945788888889;45.822164,16.028185;45.82184475,16.026813750000002;45.8215255,16.0254425;45.82120625,16.02407125;45.820887,16.0227;45.82055142857143,16.02143;45.820215857142855,16.02016;45.819880285714284,16.01889;45.81954471428571,16.01762;45.81920914285714,16.01635;45.81887357142857,16.01508;45.818538,16.01381;45.818337799999995,16.012666799999998;45.8181376,16.0115236;45.8179374,16.0103804;45.8177372,16.0092372;45.817537,16.008094;45.81726175,16.006932499999998;45.8169865,16.005771;45.816711250000004,16.0046095;45.816436,16.003448;45.816120000000005,16.0022356;45.815804,16.0010232;45.815488,15.9998108;45.815172,15.9985984;45.814856,15.997386;45.81458275,15.99594675;45.8143095,15.994507500000001;45.81403625,15.99306825;45.813763,15.991629;45.8137715,15.990399;45.81378,15.989169;45.8137885,15.987938999999999;45.813797,15.986709;45.813549333333334,15.985616666666667;45.81330166666667,15.984524333333333;45.813054,15.983432;45.8130558,15.982205200000001;45.8130576,15.9809784;45.8130594,15.9797516;45.8130612,15.978524799999999;45.813063,15.977298;45.813018166666666,15.976014666666666;45.81297333333333,15.974731333333333;45.8129285,15.973448;45.812883666666664,15.972164666666666;45.81283883333333,15.970881333333333;45.812794,15.969598;45.8118695,15.969383749999999;45.810945,15.9691695;45.81002049999999,15.96895525;45.809096,15.968741;45.80798566666667,15.968374333333333;45.80687533333333,15.968007666666667;45.805765,15.967641;45.805148,15.9667925;45.804531,15.965944;45.803914,15.9650955;45.803297,15.964247;45.80292275,15.96308;45.8025485,15.961913;45.80217425,15.960746;45.8018,15.959579;45.8013984,15.958523;45.8009968,15.957467;45.8005952,15.956411000000001;45.8001936,15.955355;45.799792,15.954299;45.799523,15.953085600000001;45.799254,15.9518722;45.798985,15.950658800000001;45.798716,15.9494454;45.798447,15.948232;45.798191,15.946825;45.797935,15.945418;45.797679,15.944011;45.7975435,15.94260725;45.797408000000004,15.9412035;45.7972725,15.939799749999999;45.797137,15.938396",-2.880249630960242
13,0,187;198;214;213;225;203;221;263;251;114;284;235;239;248;1375;314;288;224;298;105;106;107;109;111;122;299;163;303;236,"45.798998,16.034782;45.79964333333333,16.033536666666667;45.80028866666667,16.032291333333333;45.800934,16.031046;45.8014085,16.03012175;45.801883000000004,16.029197500000002;45.8023575,16.02827325;45.802832,16.027349;45.80331733333333,16.026106000000002;45.80380266666667,16.024863;45.804288,16.02362;45.8040685,16.022107;45.803849,16.020594;45.803676,16.0195248;45.803503,16.0184556;45.80333,16.0173864;45.803157,16.0163172;45.802984,16.015248;45.802737,16.013923;45.80249,16.012598;45.802243,16.011273;45.8020788,16.009939799999998;45.801914599999996,16.0086066;45.8017504,16.0072734;45.8015862,16.0059402;45.801422,16.004607;45.801308250000005,16.00341475;45.8011945,16.002222500000002;45.80108075,16.00103025;45.800967,15.999838;45.801001,15.998624;45.801035,15.99741;45.801069,15.996196;45.800996999999995,15.9948632;45.800925,15.9935304;45.800853,15.9921976;45.800781,15.9908648;45.800709,15.989532;45.800655,15.988146;45.800601,15.98676;45.800547,15.985374;45.8003945,15.98400425;45.800242,15.9826345;45.8000895,15.981264750000001;45.799937,15.979895;45.79989275,15.97874425;45.799848499999996,15.977593500000001;45.79980425,15.97644275;45.79976,15.975292;45.799691333333335,15.973856333333334;45.799622666666664,15.972420666666666;45.799554,15.970985;45.799502000000004,15.969641833333334;45.79945,15.968298666666668;45.799398,15.966955500000001;45.799346,15.965612333333333;45.799294,15.964269166666666;45.799242,15.962926;45.7999392,15.963251;45.8006364,15.963576;45.8013336,15.963901;45.802030800000004,15.964226;45.802728,15.964551;45.80348725,15.9653235;45.804246500000005,15.966096;45.80500575,15.9668685;45.805765,15.967641;45.80659775,15.967916;45.807430499999995,15.968191000000001;45.808263249999996,15.968466;45.809096,15.968741;45.81002049999999,15.96895525;45.810945,15.9691695;45.8118695,15.969383749999999;45.812794,15.969598;45.81283883333333,15.970881333333333;45.812883666666664,15.972164666666666;45.8129285,15.973448;45.81297333333333,15.974731333333333;45.813018166666666,15.976014666666666;45.813063,15.977298;45.81205825,15.97741225;45.8110535,15.9775265;45.81004875,15.977640749999999;45.809044,15.977755;45.8082604,15.9780468;45.8074768,15.9783386;45.8066932,15.9786304;45.8059096,15.978922200000001;45.805126,15.979214;45.80519625,15.980500000000001;45.8052665,15.981786;45.80533675,15.983072;45.805407,15.984358;45.8064875,15.984125500000001;45.807568,15.983893;45.808088500000004,15.984960749999999;45.808609000000004,15.9860285;45.8091295,15.98709625;45.80965,15.988164;45.809743999999995,15.989316599999999;45.809838,15.9904692;45.809931999999996,15.991621799999999;45.810026,15.9927744;45.81012,15.993927;45.81102,15.994557666666665;45.81192,15.995188333333333;45.81282,15.995819;45.813838000000004,15.9966025;45.814856,15.997386",2.7405218129375273
13,1,236;303;163;299;122;109;107;106;105;298;224;288;314;312;1375;248;239;235;284;114;251;263;221;203;225;213;214;198;1781,"45.814856,15.997386;45.813838000000004,15.9966025;45.81282,15.995819;45.81192,15.995188333333333;45.81102,15.994557666666665;45.81012,15.993927;45.810026,15.9927744;45.809931999999996,15.991621799999999;45.809838,15.9904692;45.809743999999995,15.989316599999999;45.80965,15.988164;45.8091295,15.98709625;45.808609000000004,15.9860285;45.808088500000004,15.984960749999999;45.807568,15.983893;45.8069575,15.98272325;45.806347,15.9815535;45.8057365,15.980383750000001;45.805126,15.979214;45.8059096,15.978922200000001;45.8066932,15.9786304;45.8074768,15.9783386;45.8082604,15.9780468;45.809044,15.977755;45.81004875,15.977640749999999;45.8110535,15.9775265;45.81205825,15.97741225;45.813063,15.977298;45.813018166666666,15.976014666666666;45.81297333333333,15.974731333333333;45.8129285,15.973448;45.812883666666664,15.972164666666666;45.81283883333333,15.970881333333333;45.812794,15.969598;45.812054399999994,15.9694266;45.8113148,15.9692552;45.810575199999995,15.9690838;45.8098356,15.968912399999999;45.809096,15.968741;45.80798566666667,15.968374333333333;45.80687533333333,15.968007666666667;45.805765,15.967641;45.80500575,15.9668685;45.804246500000005,15.966096;45.80348725,15.9653235;45.802728,15.964551;45.8018565,15.964144749999999;45.800985,15.9637385;45.8001135,15.96333225;45.799242,15.962926;45.7993565,15.964109749999999;45.799471,15.9652935;45.7995855,15.96647725;45.7997,15.967661;45.79965133333334,15.968769;45.799602666666665,15.969877;45.799554,15.970985;45.799622666666664,15.972420666666666;45.799691333333335,15.973856333333334;45.79976,15.975292;45.79980425,15.97644275;45.799848499999996,15.977593500000001;45.79989275,15.97874425;45.799937,15.979895;45.8000895,15.981264750000001;45.800242,15.9826345;45.8003945,15.98400425;45.800547,15.985374;45.800601,15.98676;45.800655,15.988146;45.800709,15.989532;45.800781,15.9908648;45.800853,15.9921976;45.800925,15.9935304;45.800996999999995,15.9948632;45.801069,15.996196;45.801035,15.99741;45.801001,15.998624;45.800967,15.999838;45.80108075,16.00103025;45.8011945,16.002222500000002;45.801308250000005,16.00341475;45.801422,16.004607;45.8015862,16.0059402;45.8017504,16.0072734;45.801914599999996,16.0086066;45.8020788,16.009939799999998;45.802243,16.011273;45.80249,16.012598;45.802737,16.013923;45.802984,16.015248;45.803157,16.0163172;45.80333,16.0173864;45.803503,16.0184556;45.803676,16.0195248;45.803849,16.020594;45.8040685,16.022107;45.804288,16.02362;45.80380266666667,16.024863;45.80331733333333,16.026106000000002;45.802832,16.027349;45.8023575,16.02827325;45.801883000000004,16.029197500000002;45.8014085,16.03012175;45.800934,16.031046;45.80023666666666,16.03229;45.799539333333335,16.033534;45.798842,16.034778",-0.40463999957309826
14,0,177;175;128;127;126;125;124;106;105;298;224;288;314;305;310;262;309;287;226;269;302;308;278;179;181;183;1780,"45.841944,15.974952;45.84105583333333,15.975371166666667;45.840167666666666,15.975790333333334;45.8392795,15.9762095;45.838391333333334,15.976628666666667;45.837503166666664,15.977047833333334;45.836615,15.977467;45.8356656,15.9775804;45.8347162,15.9776938;45.8337668,15.977807199999999;45.8328174,15.9779206;45.831868,15.978034;45.83088275,15.97841725;45.8298975,15.978800499999998;45.82891225,15.979183749999999;45.827927,15.979567;45.82713928571429,15.979603714285714;45.826351571428575,15.979640428571429;45.82556385714286,15.979677142857144;45.82477614285714,15.979713857142857;45.823988428571425,15.979750571428571;45.82320071428571,15.979787285714286;45.822413,15.979824;45.8211845,15.9795685;45.819956,15.979313;45.81918911111111,15.979770666666667;45.81842222222222,15.980228333333333;45.817655333333335,15.980686;45.816888444444444,15.981143666666666;45.816121555555554,15.981601333333334;45.815354666666664,15.982059;45.81458777777778,15.982516666666667;45.81382088888889,15.982974333333333;45.813054,15.983432;45.81305625,15.9818985;45.8130585,15.980364999999999;45.81306075,15.9788315;45.813063,15.977298;45.813018166666666,15.976014666666666;45.81297333333333,15.974731333333333;45.8129285,15.973448;45.812883666666664,15.972164666666666;45.81283883333333,15.970881333333333;45.812794,15.969598;45.8118695,15.969383749999999;45.810945,15.9691695;45.81002049999999,15.96895525;45.809096,15.968741;45.808263249999996,15.968466;45.807430499999995,15.968191000000001;45.80659775,15.967916;45.805765,15.967641;45.80500575,15.9668685;45.804246500000005,15.966096;45.80348725,15.9653235;45.802728,15.964551;45.8018565,15.964144749999999;45.800985,15.9637385;45.8001135,15.96333225;45.799242,15.962926;45.79845366666667,15.962155333333333;45.797665333333335,15.961384666666666;45.796877,15.960614;45.79616825,15.96014475;45.7954595,15.9596755;45.79475075,15.95920625;45.794042,15.958737;45.79325425,15.958195;45.7924665,15.957653;45.79167875,15.957111;45.790891,15.956569;45.790142333333336,15.956043666666666;45.78939366666667,15.955518333333334;45.788645,15.954993;45.78790266666667,15.954052;45.78716033333333,15.953111;45.786418,15.95217;45.78546722222222,15.952241555555556;45.78451644444444,15.952313111111112;45.78356566666667,15.952384666666667;45.78261488888889,15.952456222222223;45.78166411111111,15.952527777777778;45.78071333333333,15.952599333333334;45.77976255555556,15.952670888888889;45.778811777777776,15.952742444444445;45.777861,15.952814;45.777606,15.954130333333334;45.777351,15.955446666666667;45.777096,15.956763;45.777093,15.957966714285714;45.77709,15.95917042857143;45.777087,15.960374142857143;45.777084,15.961577857142858;45.777081,15.962781571428572;45.777078,15.963985285714287;45.777075,15.965189;45.7771102,15.96644;45.7771454,15.967691;45.7771806,15.968942;45.7772158,15.970193;45.777251,15.971444;45.77727442857143,15.972773142857143;45.777297857142855,15.974102285714286;45.77732128571429,15.97543142857143;45.77734471428571,15.97676057142857;45.77736814285714,15.978089714285714;45.777391571428566,15.979418857142857;45.777415,15.980748;45.77741625,15.98219175;45.7774175,15.9836355;45.777418749999995,15.98507925;45.77742,15.986523;45.777452499999995,15.9877355;45.777485,15.988948;45.7775175,15.9901605;45.77755,15.991373;45.7775852,15.9926426;45.777620399999996,15.9939122;45.7776556,15.9951818;45.7776908,15.9964514;45.777726,15.997721;45.77813833333333,15.999100666666667;45.77855066666667,16.000480333333336;45.778963,16.00186",-1.16702994288865
14,1,185;183;181;179;278;308;302;269;226;287;309;262;310;305;314;288;224;298;105;106;124;125;126;127;128;175;177,"45.778489,16.001453;45.77823466666667,16.000209;45.77798033333333,15.998965;45.777726,15.997721;45.777682,15.996134;45.777637999999996,15.994547;45.777594,15.99296;45.77755,15.991373;45.7775175,15.9901605;45.777485,15.988948;45.777452499999995,15.9877355;45.77742,15.986523;45.777419,15.985368;45.777418,15.984213;45.777417,15.983058;45.777415999999995,15.981903;45.777415,15.980748;45.777391571428566,15.979418857142857;45.77736814285714,15.978089714285714;45.77734471428571,15.97676057142857;45.77732128571429,15.97543142857143;45.777297857142855,15.974102285714286;45.77727442857143,15.972773142857143;45.777251,15.971444;45.7772158,15.970193;45.7771806,15.968942;45.7771454,15.967691;45.7771102,15.96644;45.777075,15.965189;45.7770785,15.963784666666667;45.777082,15.962380333333334;45.7770855,15.960976;45.777089000000004,15.959571666666667;45.7770925,15.958167333333334;45.777096,15.956763;45.777351,15.955446666666667;45.777606,15.954130333333334;45.777861,15.952814;45.778716700000004,15.9527496;45.7795724,15.9526852;45.7804281,15.9526208;45.7812838,15.9525564;45.7821395,15.952492;45.7829952,15.9524276;45.7838509,15.9523632;45.7847066,15.952298800000001;45.785562299999995,15.9522344;45.786418,15.95217;45.78716033333333,15.953111;45.78790266666667,15.954052;45.788645,15.954993;45.78939366666667,15.955518333333334;45.790142333333336,15.956043666666666;45.790891,15.956569;45.79167875,15.957111;45.7924665,15.957653;45.79325425,15.958195;45.794042,15.958737;45.794987,15.959362666666665;45.795932,15.959988333333333;45.796877,15.960614;45.797665333333335,15.961384666666666;45.79845366666667,15.962155333333333;45.799242,15.962926;45.7999392,15.963251;45.8006364,15.963576;45.8013336,15.963901;45.802030800000004,15.964226;45.802728,15.964551;45.80348725,15.9653235;45.804246500000005,15.966096;45.80500575,15.9668685;45.805765,15.967641;45.80687533333333,15.968007666666667;45.80798566666667,15.968374333333333;45.809096,15.968741;45.8098356,15.968912399999999;45.810575199999995,15.9690838;45.8113148,15.9692552;45.812054399999994,15.9694266;45.812794,15.969598;45.81283883333333,15.970881333333333;45.812883666666664,15.972164666666666;45.8129285,15.973448;45.81297333333333,15.974731333333333;45.813018166666666,15.976014666666666;45.813063,15.977298;45.81306075,15.9788315;45.8130585,15.980364999999999;45.81305625,15.9818985;45.813054,15.983432;45.81382088888889,15.982974333333333;45.81458777777778,15.982516666666667;45.815354666666664,15.982059;45.816121555555554,15.981601333333334;45.816888444444444,15.981143666666666;45.817655333333335,15.980686;45.81842222222222,15.980228333333333;45.81918911111111,15.979770666666667;45.819956,15.979313;45.8211845,15.9795685;45.822413,15.979824;45.823332,15.979781166666667;45.824251,15.979738333333334;45.82517,15.9796955;45.826089,15.979652666666667;45.827008,15.979609833333333;45.827927,15.979567;45.828715200000005,15.9792604;45.8295034,15.9789538;45.8302916,15.9786472;45.8310798,15.9783406;45.831868,15.978034;45.8328174,15.9779206;45.8337668,15.977807199999999;45.8347162,15.9776938;45.8356656,15.9775804;45.836615,15.977467;45.837503166666664,15.977047833333334;45.838391333333334,15.976628666666667;45.8392795,15.9762095;45.840167666666666,15.975790333333334;45.84105583333333,15.975371166666667;45.841944,15.974952",1.9664118633712235
15,0,177;131;132;133;134,"45.841944,15.974952;45.84298428571429,15.974998;45.84402457142857,15.975044;45.84506485714286,15.97509;45.84610514285714,15.975136000000001;45.84714542857143,15.975182;45.84818571428571,15.975228000000001;45.849226,15.975274;45.8500255,15.974933666666667;45.850825,15.974593333333333;45.8516245,15.974253000000001;45.852424,15.973912666666667;45.8532235,15.973572333333333;45.854023,15.973232;45.854871599999996,15.97341;45.8557202,15.973588;45.8565688,15.973766;45.8574174,15.973944;45.858266,15.974122;45.8586872,15.9755846;45.8591084,15.9770472;45.8595296,15.9785098;45.8599508,15.9799724;45.860372,15.981435",1.2325174154470666
15,1,134;133;132;131;177,"45.860372,15.981435;45.8599508,15.9799724;45.8595296,15.9785098;45.8591084,15.9770472;45.8586872,15.9755846;45.858266,15.974122;45.8574174,15.973944;45.8565688,15.973766;45.8557202,15.973588;45.854871599999996,15.97341;45.854023,15.973232;45.8532235,15.973572333333333;45.852424,15.973912666666667;45.8516245,15.974253000000001;45.850825,15.974593333333333;45.8500255,15.974933666666667;45.849226,15.975274;45.84818571428571,15.975228000000001;45.84714542857143,15.975182;45.84610514285714,15.975136000000001;45.84506485714286,15.97509;45.84402457142857,15.975044;45.84298428571429,15.974998;45.841944,15.974952",-1.9090752381427267
17,0,259;281;246;255;265;230;283;282;223;234;287;309;262;310;305;314;288;224;298;105;106;296;299;163;304;220;292;217;291;193,"45.794226,15.893441;45.794239000000005,15.894822;45.794252,15.896203;45.794264999999996,15.897584;45.794278,15.898965;45.793889666666665,15.900100666666667;45.79350133333333,15.901236333333333;45.793113,15.902372;45.792867333333334,15.903888333333333;45.79262166666666,15.905404666666668;45.792376,15.906921;45.792246999999996,15.908214000000001;45.792117999999995,15.909507;45.791989,15.9108;45.79186,15.912093;45.791731,15.913386;45.791602,15.914679;45.7912268,15.915865199999999;45.790851599999996,15.9170514;45.7904764,15.9182376;45.7901012,15.9194238;45.789726,15.92061;45.7894875,15.9217905;45.789249,15.922971;45.7890105,15.9241515;45.788772,15.925332000000001;45.7885335,15.9265125;45.788295000000005,15.927693;45.7880565,15.9288735;45.787818,15.930054;45.7878635,15.931277666666666;45.787909,15.932501333333333;45.7879545,15.933724999999999;45.788000000000004,15.934948666666667;45.7880455,15.936172333333333;45.788091,15.937396;45.78805166666667,15.938961666666666;45.788012333333334,15.940527333333334;45.787973,15.942093;45.78803033333333,15.943192333333334;45.78808766666667,15.944291666666667;45.788145,15.945391;45.7877996,15.946746800000001;45.7874542,15.9481026;45.7871088,15.949458400000001;45.7867634,15.9508142;45.786418,15.95217;45.78697475,15.95287575;45.7875315,15.9535815;45.78808825,15.95428725;45.788645,15.954993;45.78939366666667,15.955518333333334;45.790142333333336,15.956043666666666;45.790891,15.956569;45.791941333333334,15.957291666666666;45.792991666666666,15.958014333333333;45.794042,15.958737;45.79475075,15.95920625;45.7954595,15.9596755;45.79616825,15.96014475;45.796877,15.960614;45.797665333333335,15.961384666666666;45.79845366666667,15.962155333333333;45.799242,15.962926;45.8001135,15.96333225;45.800985,15.9637385;45.8018565,15.964144749999999;45.802728,15.964551;45.80348725,15.9653235;45.804246500000005,15.966096;45.80500575,15.9668685;45.805765,15.967641;45.80659775,15.967916;45.807430499999995,15.968191000000001;45.808263249999996,15.968466;45.809096,15.968741;45.81002049999999,15.96895525;45.810945,15.9691695;45.8118695,15.969383749999999;45.812794,15.969598;45.81283883333333,15.970881333333333;45.812883666666664,15.972164666666666;45.8129285,15.973448;45.81297333333333,15.974731333333333;45.813018166666666,15.976014666666666;45.813063,15.977298;45.8128305,15.978493666666665;45.812598,15.979689333333333;45.8123655,15.980885;45.812132999999996,15.982080666666667;45.8119005,15.983276333333333;45.811668,15.984472;45.81099533333333,15.985702666666667;45.810322666666664,15.986933333333333;45.80965,15.988164;45.809743999999995,15.989316599999999;45.809838,15.9904692;45.809931999999996,15.991621799999999;45.810026,15.9927744;45.81012,15.993927;45.81042033333333,15.995171333333333;45.81072066666666,15.996415666666666;45.811021,15.99766;45.81120133333333,15.998772333333333;45.81138166666667,15.999884666666668;45.811562,16.000997;45.812124000000004,16.002229333333336;45.812686,16.003461666666666;45.813248,16.004694;45.813766666666666,16.005961666666668;45.81428533333334,16.00722933333333;45.814804,16.008497;45.81493925,16.009691999999998;45.8150745,16.010886999999997;45.81520975,16.012082;45.815345,16.013277;45.81508025,16.0146115;45.8148155,16.015946;45.81455075,16.0172805;45.814286,16.018615",0.15890576146612231
17,1,193;291;217;292;220;304;163;299;296;106;105;298;224;288;314;305;310;262;309;287;234;223;282;283;230;265;255;246;281;259,"45.814286,16.018615;45.81455075,16.0172805;45.8148155,16.015946;45.81508025,16.0146115;45.815345,16.013277;45.81520975,16.012082;45.8150745,16.010886999999997;45.81493925,16.009691999999998;45.814804,16.008497;45.81428533333334,16.00722933333333;45.813766666666666,16.005961666666668;45.813248,16.004694;45.812686,16.003461666666666;45.812124000000004,16.002229333333336;45.811562,16.000997;45.81138166666667,15.999884666666668;45.81120133333333,15.998772333333333;45.811021,15.99766;45.81072066666666,15.996415666666666;45.81042033333333,15.995171333333333;45.81012,15.993927;45.810026,15.9927744;45.809931999999996,15.991621799999999;45.809838,15.9904692;45.809743999999995,15.989316599999999;45.80965,15.988164;45.810322666666664,15.986933333333333;45.81099533333333,15.985702666666667;45.811668,15.984472;45.8119005,15.983276333333333;45.812132999999996,15.982080666666667;45.8123655,15.980885;45.812598,15.979689333333333;45.8128305,15.978493666666665;45.813063,15.977298;45.813018166666666,15.976014666666666;45.81297333333333,15.974731333333333;45.8129285,15.973448;45.812883666666664,15.972164666666666;45.81283883333333,15.970881333333333;45.812794,15.969598;45.8118695,15.969383749999999;45.810945,15.9691695;45.81002049999999,15.96895525;45.809096,15.968741;45.808263249999996,15.968466;45.807430499999995,15.968191000000001;45.80659775,15.967916;45.805765,15.967641;45.80500575,15.9668685;45.804246500000005,15.966096;45.80348725,15.9653235;45.802728,15.964551;45.8018565,15.964144749999999;45.800985,15.9637385;45.8001135,15.96333225;45.799242,15.962926;45.79845366666667,15.962155333333333;45.797665333333335,15.961384666666666;45.796877,15.960614;45.79616825,15.96014475;45.7954595,15.9596755;45.79475075,15.95920625;45.794042,15.958737;45.792991666666666,15.958014333333333;45.791941333333334,15.957291666666666;45.790891,15.956569;45.790142333333336,15.956043666666666;45.78939366666667,15.955518333333334;45.788645,15.954993;45.78808825,15.95428725;45.7875315,15.9535815;45.78697475,15.95287575;45.786418,15.95217;45.7867634,15.9508142;45.7871088,15.949458400000001;45.7874542,15.9481026;45.7877996,15.946746800000001;45.788145,15.945391;45.78808766666667,15.944291666666667;45.78803033333333,15.943192333333334;45.787973,15.942093;45.788012333333334,15.940527333333334;45.78805166666667,15.938961666666666;45.788091,15.937396;45.7880455,15.936172333333333;45.788000000000004,15.934948666666667;45.7879545,15.933724999999999;45.787909,15.932501333333333;45.7878635,15.931277666666666;45.787818,15.930054;45.7880565,15.9288735;45.788295000000005,15.927693;45.7885335,15.9265125;45.788772,15.925332000000001;45.7890105,15.9241515;45.789249,15.922971;45.7894875,15.9217905;45.789726,15.92061;45.7901012,15.9194238;45.7904764,15.9182376;45.790851599999996,15.9170514;45.7912268,15.915865199999999;45.791602,15.914679;45.791731,15.913386;45.79186,15.912093;45.791989,15.9108;45.792117999999995,15.909507;45.792246999999996,15.908214000000001;45.792376,15.906921;45.79262166666666,15.905404666666668;45.792867333333334,15.903888333333333;45.793113,15.902372;45.79350133333333,15.901236333333333;45.793889666666665,15.900100666666667;45.794278,15.898965;45.794264999999996,15.897584;45.794252,15.896203;45.794239000000005,15.894822;45.794226,15.893441",-2.982686892123671
